caseId,term,naturalCourt,petitioner,respondent,jurisdiction,threeJudgeFdc,caseOrigin,caseSource,lcDisagreement,lcDisposition,lcDispositionDirection,partyWinning,issue,issueArea,lawType,lawSupp
1981-098,1981,1507,28.0,137.0,1.0,0.0,302.0,301.0,0.0,2.0,2.0,1.0,10170.0,1.0,2.0,206.0
1981-098,1981,1507,28.0,137.0,1.0,0.0,302.0,301.0,0.0,2.0,2.0,1.0,90180.0,9.0,-10.0,-1000.0
1981-099,1981,1507,171.0,187.0,1.0,0.0,111.0,23.0,0.0,2.0,1.0,0.0,40060.0,4.0,2.0,230.0
1981-099,1981,1507,171.0,187.0,1.0,0.0,111.0,23.0,0.0,2.0,1.0,0.0,40060.0,4.0,4.0,400.0
1981-100,1981,1507,151.0,249.0,1.0,0.0,88.0,29.0,0.0,2.0,1.0,0.0,60010.0,6.0,3.0,350.0
1981-101,1981,1507,27.0,8.0,1.0,0.0,120.0,25.0,0.0,3.0,2.0,1.0,90400.0,9.0,3.0,375.0
1981-101,1981,1507,27.0,8.0,1.0,0.0,120.0,25.0,0.0,3.0,2.0,1.0,80060.0,8.0,3.0,375.0
1981-102,1981,1507,344.0,28.0,2.0,0.0,85.0,85.0,0.0,-10.0,1.0,1.0,100100.0,10.0,2.0,223.0
1981-102,1981,1507,344.0,28.0,2.0,0.0,85.0,85.0,0.0,-10.0,1.0,1.0,100100.0,10.0,1.0,111.0
1981-102,1981,1507,344.0,28.0,2.0,0.0,85.0,85.0,0.0,-10.0,1.0,1.0,100100.0,10.0,3.0,359.0
1981-103,1981,1507,27.0,100.0,1.0,0.0,55.0,32.0,1.0,3.0,2.0,1.0,10060.0,1.0,2.0,205.0
1981-104,1981,1507,143.0,143.0,1.0,0.0,94.0,22.0,0.0,3.0,1.0,1.0,80200.0,8.0,4.0,400.0
1981-104,1981,1507,143.0,143.0,1.0,0.0,94.0,22.0,0.0,3.0,1.0,1.0,80200.0,8.0,4.0,400.0
1981-107,1981,1507,211.0,211.0,2.0,0.0,302.0,300.0,1.0,10.0,1.0,0.0,20010.0,2.0,2.0,201.0
1981-107,1981,1507,211.0,211.0,2.0,0.0,302.0,300.0,1.0,10.0,1.0,0.0,20010.0,2.0,2.0,231.0
1981-108,1981,1507,3.0,249.0,1.0,0.0,118.0,26.0,0.0,3.0,2.0,1.0,90280.0,9.0,6.0,600.0
1981-109,1981,1507,100.0,28.0,1.0,0.0,302.0,300.0,1.0,4.0,1.0,0.0,10170.0,1.0,2.0,206.0
1981-110,1981,1507,222.0,21.0,1.0,0.0,66.0,27.0,0.0,2.0,1.0,1.0,90130.0,9.0,-10.0,-1000.0
1981-111,1981,1507,227.0,28.0,2.0,0.0,302.0,300.0,1.0,3.0,1.0,1.0,20220.0,2.0,2.0,231.0
1981-112,1981,1507,28.0,28.0,1.0,0.0,122.0,25.0,0.0,3.0,2.0,1.0,90470.0,9.0,2.0,224.0
1981-113,1981,1507,249.0,247.0,1.0,0.0,55.0,32.0,0.0,2.0,1.0,1.0,80140.0,8.0,3.0,351.0
1981-114,1981,1507,28.0,212.0,2.0,0.0,96.0,22.0,0.0,6.0,2.0,0.0,20190.0,2.0,1.0,148.0
1981-114,1981,1507,28.0,212.0,2.0,0.0,96.0,22.0,0.0,6.0,2.0,0.0,20190.0,2.0,8.0,800.0
1981-114,1981,1507,28.0,212.0,2.0,0.0,96.0,22.0,0.0,6.0,2.0,0.0,20190.0,2.0,3.0,370.0
1981-115,1981,1507,151.0,222.0,1.0,0.0,120.0,25.0,0.0,8.0,2.0,1.0,90110.0,9.0,4.0,400.0
1981-118,1981,1507,151.0,154.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,0.0,20060.0,2.0,3.0,384.0
1981-118,1981,1507,154.0,151.0,1.0,0.0,96.0,22.0,0.0,3.0,1.0,1.0,20060.0,2.0,3.0,384.0
1981-119,1981,1507,240.0,369.0,1.0,0.0,9.0,28.0,0.0,3.0,2.0,0.0,120020.0,12.0,3.0,345.0
1981-120,1981,1507,21.0,106.0,2.0,0.0,119.0,25.0,0.0,2.0,2.0,0.0,20290.0,2.0,2.0,231.0
1981-120,1981,1507,28.0,106.0,2.0,0.0,119.0,25.0,0.0,2.0,2.0,0.0,20290.0,2.0,2.0,231.0
1981-121,1981,1507,19.0,251.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,20020.0,2.0,3.0,378.0
1981-121,1981,1507,19.0,251.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,20020.0,2.0,-10.0,-1000.0
1981-123,1981,1507,19.0,169.0,1.0,0.0,80.0,21.0,0.0,6.0,2.0,1.0,90390.0,9.0,-10.0,-1000.0
1981-124,1981,1507,19.0,169.0,1.0,0.0,109.0,23.0,1.0,4.0,1.0,1.0,40010.0,4.0,2.0,230.0
1981-125,1981,1507,28.0,206.0,1.0,0.0,45.0,29.0,1.0,2.0,1.0,1.0,80010.0,8.0,3.0,367.0
1981-126,1981,1507,27.0,100.0,1.0,0.0,79.0,24.0,0.0,3.0,2.0,1.0,10030.0,1.0,2.0,207.0
1981-127,1981,1507,28.0,130.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90090.0,9.0,6.0,600.0
1981-127,1981,1507,27.0,130.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90090.0,9.0,6.0,600.0
1981-127,1981,1507,130.0,27.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90090.0,9.0,6.0,600.0
1981-127,1981,1507,130.0,27.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90320.0,9.0,6.0,600.0
1981-127,1981,1507,130.0,27.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90320.0,9.0,6.0,600.0
1981-127,1981,1507,130.0,27.0,2.0,0.0,48.0,48.0,0.0,-10.0,2.0,1.0,90320.0,9.0,6.0,600.0
1981-128,1981,1507,20.0,111.0,1.0,0.0,92.0,23.0,1.0,3.0,2.0,1.0,90030.0,9.0,5.0,500.0
1981-129,1981,1507,28.0,182.0,1.0,0.0,53.0,22.0,0.0,3.0,2.0,0.0,20060.0,2.0,3.0,384.0
1981-130,1981,1507,165.0,134.0,1.0,0.0,126.0,24.0,1.0,3.0,2.0,0.0,80010.0,8.0,3.0,310.0
1981-131,1981,1507,11.0,26.0,1.0,0.0,58.0,25.0,0.0,4.0,1.0,1.0,90010.0,9.0,3.0,314.0
1981-132,1981,1507,27.0,100.0,1.0,0.0,48.0,29.0,0.0,9.0,2.0,0.0,10040.0,1.0,5.0,501.0
1981-133,1981,1507,363.0,180.0,2.0,0.0,80.0,80.0,0.0,-10.0,2.0,1.0,20180.0,2.0,2.0,212.0
1981-133,1981,1507,363.0,180.0,2.0,0.0,80.0,80.0,0.0,-10.0,2.0,1.0,20180.0,2.0,3.0,308.0
1981-134,1981,1507,176.0,21.0,1.0,0.0,50.0,29.0,0.0,2.0,2.0,1.0,90410.0,9.0,-10.0,-1000.0
1981-135,1981,1507,190.0,6.0,2.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
1981-135,1981,1507,190.0,6.0,2.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,30010.0,3.0,1.0,139.0
1981-136,1981,1507,28.0,197.0,2.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,80110.0,8.0,1.0,111.0
1981-136,1981,1507,28.0,197.0,2.0,0.0,66.0,27.0,0.0,2.0,1.0,0.0,80110.0,8.0,1.0,139.0
1981-137,1981,1507,116.0,208.0,1.0,0.0,76.0,25.0,1.0,3.0,2.0,0.0,80050.0,8.0,6.0,600.0
1981-138,1981,1507,100.0,28.0,1.0,0.0,302.0,300.0,0.0,3.0,1.0,1.0,10010.0,1.0,5.0,504.0
1981-139,1981,1507,151.0,249.0,1.0,0.0,56.0,25.0,0.0,6.0,2.0,0.0,70110.0,7.0,3.0,357.0
1981-140,1981,1507,19.0,8.0,1.0,0.0,55.0,32.0,0.0,12.0,2.0,1.0,80060.0,8.0,-10.0,-1000.0
1981-140,1981,1507,19.0,8.0,1.0,0.0,55.0,32.0,0.0,12.0,2.0,1.0,80060.0,8.0,6.0,600.0
1981-141,1981,1507,19.0,8.0,1.0,0.0,55.0,32.0,0.0,9.0,1.0,1.0,80060.0,8.0,-10.0,-1000.0
1981-142,1981,1507,145.0,232.0,1.0,0.0,80.0,21.0,0.0,2.0,1.0,0.0,20400.0,2.0,3.0,314.0
1981-143,1981,1507,21.0,239.0,1.0,0.0,94.0,22.0,1.0,4.0,2.0,0.0,30010.0,3.0,2.0,200.0
1981-144,1981,1507,138.0,135.0,1.0,0.0,127.0,24.0,1.0,2.0,1.0,1.0,20400.0,2.0,3.0,314.0
1981-144,1981,1507,138.0,135.0,1.0,0.0,127.0,24.0,1.0,2.0,1.0,1.0,20400.0,2.0,2.0,230.0
1981-145,1981,1507,28.0,211.0,2.0,0.0,122.0,25.0,0.0,2.0,2.0,1.0,20030.0,2.0,2.0,200.0
1981-145,1981,1507,28.0,211.0,2.0,0.0,122.0,25.0,0.0,2.0,2.0,1.0,20030.0,2.0,2.0,231.0
1981-145,1981,1507,28.0,211.0,2.0,0.0,122.0,25.0,0.0,2.0,2.0,1.0,20030.0,2.0,1.0,139.0
1981-146,1981,1507,165.0,212.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,1.0,20180.0,2.0,2.0,230.0
1981-146,1981,1507,165.0,212.0,1.0,0.0,96.0,22.0,0.0,2.0,2.0,1.0,20180.0,2.0,1.0,139.0
1981-147,1981,1507,26.0,106.0,1.0,0.0,79.0,24.0,0.0,2.0,2.0,0.0,20290.0,2.0,1.0,148.0
1981-148,1981,1507,114.0,209.0,2.0,0.0,83.0,83.0,0.0,-10.0,2.0,0.0,90320.0,9.0,1.0,137.0
1981-148,1981,1507,114.0,209.0,2.0,0.0,83.0,83.0,0.0,-10.0,2.0,0.0,90320.0,9.0,3.0,307.0
1981-148,1981,1507,27.0,209.0,2.0,0.0,83.0,83.0,0.0,-10.0,2.0,0.0,90500.0,9.0,1.0,137.0
1981-148,1981,1507,27.0,209.0,2.0,0.0,83.0,83.0,0.0,-10.0,2.0,0.0,90500.0,9.0,3.0,307.0
1981-148,1981,1507,27.0,209.0,2.0,0.0,83.0,83.0,0.0,-10.0,2.0,0.0,90500.0,9.0,3.0,307.0
1981-149,1981,1507,171.0,165.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,0.0,80010.0,8.0,6.0,600.0
1981-149,1981,1507,171.0,165.0,1.0,0.0,96.0,22.0,0.0,3.0,2.0,0.0,80010.0,8.0,6.0,600.0
1981-150,1981,1507,113.0,195.0,2.0,0.0,302.0,301.0,0.0,3.0,1.0,1.0,100030.0,10.0,-10.0,-1000.0
1981-151,1981,1507,21.0,164.0,1.0,0.0,96.0,22.0,1.0,2.0,2.0,1.0,20210.0,2.0,3.0,340.0
1981-152,1981,1507,151.0,332.0,1.0,0.0,100.0,24.0,1.0,2.0,2.0,1.0,20140.0,2.0,3.0,384.0
1981-153,1981,1507,28.0,100.0,1.0,0.0,302.0,301.0,0.0,3.0,2.0,1.0,10060.0,1.0,2.0,205.0
1981-154,1981,1507,27.0,100.0,1.0,0.0,48.0,29.0,0.0,2.0,2.0,1.0,90380.0,9.0,6.0,600.0
1981-156,1981,1507,100.0,27.0,1.0,0.0,77.0,25.0,0.0,2.0,1.0,1.0,10430.0,1.0,6.0,600.0
1981-157,1981,1507,187.0,28.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,1.0,80100.0,8.0,2.0,230.0
1981-157,1981,1507,187.0,28.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,1.0,80100.0,8.0,8.0,800.0
1981-158,1981,1507,238.0,28.0,2.0,0.0,302.0,300.0,1.0,3.0,2.0,1.0,80100.0,8.0,2.0,230.0
1981-158,1981,1507,238.0,28.0,2.0,0.0,302.0,300.0,1.0,3.0,2.0,1.0,80100.0,8.0,8.0,800.0
1981-159,1981,1507,120.0,28.0,1.0,0.0,109.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,312.0
1981-159,1981,1507,120.0,28.0,1.0,0.0,109.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,312.0
1981-159,1981,1507,120.0,28.0,1.0,0.0,109.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,312.0
1981-159,1981,1507,120.0,28.0,1.0,0.0,109.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,312.0
1981-159,1981,1507,120.0,28.0,1.0,0.0,109.0,23.0,1.0,2.0,2.0,1.0,20400.0,2.0,3.0,312.0
1981-160,1981,1507,195.0,124.0,2.0,0.0,302.0,300.0,1.0,2.0,2.0,1.0,40070.0,4.0,2.0,211.0
1981-161,1981,1507,28.0,21.0,2.0,0.0,129.0,29.0,1.0,2.0,2.0,0.0,20050.0,2.0,2.0,231.0
1981-162,1981,1507,202.0,5.0,1.0,0.0,110.0,23.0,1.0,2.0,1.0,0.0,10020.0,1.0,3.0,341.0
1981-163,1981,1507,222.0,21.0,1.0,0.0,302.0,301.0,0.0,3.0,1.0,0.0,20050.0,2.0,2.0,231.0
1981-164,1981,1507,145.0,116.0,1.0,0.0,119.0,25.0,0.0,2.0,1.0,1.0,80070.0,8.0,3.0,348.0
1981-165,1981,1507,222.0,327.0,1.0,0.0,55.0,32.0,0.0,-10.0,1.0,1.0,80060.0,8.0,9.0,900.0
1981-166,1981,1507,152.0,28.0,1.0,0.0,127.0,24.0,1.0,3.0,2.0,0.0,90270.0,9.0,-10.0,-1000.0
1981-167,1981,1507,5.0,251.0,2.0,0.0,61.0,25.0,0.0,2.0,2.0,0.0,20010.0,2.0,2.0,231.0
1981-167,1981,1507,5.0,251.0,2.0,0.0,61.0,25.0,0.0,2.0,2.0,0.0,20010.0,2.0,8.0,800.0
1981-168,1981,1507,28.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,3.0,367.0
1981-168,1981,1507,141.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,3.0,367.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,3.0,367.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,230.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,230.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,230.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,6.0,600.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,6.0,600.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,6.0,600.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,231.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,231.0
1981-168,1981,1507,252.0,115.0,1.0,0.0,301.0,301.0,0.0,2.0,2.0,1.0,80110.0,8.0,2.0,231.0
1981-169,1981,1507,28.0,195.0,1.0,0.0,58.0,25.0,0.0,2.0,2.0,0.0,90320.0,9.0,2.0,224.0
1981-170,1981,1507,26.0,239.0,1.0,0.0,84.0,25.0,0.0,3.0,2.0,0.0,20130.0,2.0,2.0,231.0
1981-170,1981,1507,26.0,239.0,1.0,0.0,84.0,25.0,0.0,3.0,2.0,0.0,20130.0,2.0,8.0,800.0
1981-171,1981,1507,28.0,117.0,1.0,0.0,302.0,300.0,1.0,3.0,2.0,1.0,30190.0,3.0,2.0,200.0
1981-172,1981,1507,126.0,28.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,10130.0,1.0,2.0,221.0
1981-173,1981,1507,120.0,28.0,2.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,20160.0,2.0,6.0,600.0
1981-173,1981,1507,120.0,28.0,2.0,0.0,302.0,301.0,0.0,2.0,1.0,1.0,100030.0,10.0,6.0,600.0
1981-174,1981,1507,27.0,106.0,1.0,0.0,51.0,29.0,0.0,3.0,2.0,1.0,10270.0,1.0,2.0,213.0
1981-174,1981,1507,27.0,106.0,1.0,0.0,51.0,29.0,0.0,3.0,2.0,1.0,10270.0,1.0,2.0,207.0
1981-175,1981,1507,222.0,238.0,1.0,0.0,302.0,300.0,0.0,6.0,1.0,1.0,30150.0,3.0,2.0,200.0
1981-176,1981,1507,195.0,28.0,2.0,0.0,302.0,300.0,1.0,2.0,1.0,1.0,100080.0,10.0,1.0,111.0
1981-177,1981,1507,21.0,239.0,1.0,0.0,47.0,28.0,1.0,2.0,2.0,1.0,80060.0,8.0,-10.0,-1000.0
1982-002,1982,1507,28.0,100.0,1.0,0.0,81.0,26.0,0.0,2.0,2.0,1.0,10020.0,1.0,3.0,341.0
1982-003,1982,1507,368.0,106.0,1.0,0.0,29.0,29.0,0.0,3.0,2.0,1.0,20260.0,2.0,5.0,507.0
1982-004,1982,1507,368.0,106.0,1.0,0.0,29.0,29.0,0.0,2.0,2.0,1.0,40010.0,4.0,3.0,344.0
1982-004,1982,1507,368.0,106.0,1.0,0.0,29.0,29.0,0.0,2.0,2.0,1.0,40010.0,4.0,2.0,207.0
1982-005,1982,1507,28.0,100.0,1.0,0.0,86.0,28.0,1.0,4.0,2.0,1.0,10100.0,1.0,2.0,209.0
1982-006,1982,1507,134.0,135.0,1.0,0.0,109.0,23.0,0.0,3.0,2.0,1.0,90110.0,9.0,4.0,400.0
1982-007,1982,1507,27.0,135.0,2.0,0.0,72.0,30.0,0.0,2.0,1.0,0.0,80030.0,8.0,3.0,307.0
1982-008,1982,1507,184.0,134.0,1.0,0.0,302.0,300.0,0.0,-10.0,1.0,0.0,90380.0,9.0,-10.0,-1000.0
1982-009,1982,1507,28.0,211.0,2.0,1.0,104.0,104.0,0.0,-10.0,2.0,0.0,30140.0,3.0,2.0,200.0
1982-010,1982,1507,28.0,115.0,2.0,0.0,80.0,21.0,1.0,2.0,2.0,0.0,30170.0,3.0,2.0,203.0
1982-011,1982,1507,231.0,366.0,1.0,0.0,32.0,32.0,0.0,8.0,2.0,1.0,90120.0,9.0,-10.0,-1000.0
1982-012,1982,1507,184.0,3.0,2.0,0.0,302.0,301.0,0.0,3.0,2.0,1.0,80100.0,8.0,6.0,600.0
1982-012,1982,1507,184.0,3.0,2.0,0.0,302.0,301.0,0.0,3.0,2.0,1.0,100030.0,10.0,6.0,600.0
1982-013,1982,1507,3.0,27.0,2.0,0.0,55.0,55.0,0.0,-10.0,2.0,0.0,20020.0,2.0,3.0,378.0
1982-015,1982,1507,343.0,201.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,30140.0,3.0,3.0,330.0
1982-015,1982,1507,343.0,201.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,30140.0,3.0,2.0,200.0
1982-016,1982,1507,8.0,412.0,1.0,0.0,127.0,24.0,0.0,6.0,2.0,1.0,70060.0,7.0,-10.0,-1000.0
1982-017,1982,1507,184.0,185.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,10110.0,1.0,2.0,210.0
1982-017,1982,1507,184.0,185.0,1.0,0.0,66.0,27.0,0.0,3.0,2.0,0.0,10110.0,1.0,6.0,600.0
1982-018,1982,1507,393.0,120.0,1.0,0.0,22.0,22.0,0.0,9.0,1.0,1.0,80050.0,8.0,1.0,139.0
1982-018,1982,1507,393.0,120.0,1.0,0.0,22.0,22.0,0.0,9.0,1.0,1.0,80050.0,8.0,3.0,349.0
1982-019,1982,1507,247.0,382.0,1.0,0.0,32.0,32.0,0.0,2.0,1.0,0.0,70020.0,7.0,3.0,356.0
1982-020,1982,1507,126.0,28.0,1.0,0.0,302.0,301.0,0.0,3.0,2.0,1.0,10170.0,1.0,2.0,206.0
1982-021,1982,1507,216.0,173.0,1.0,0.0,120.0,25.0,0.0,3.0,2.0,0.0,80120.0,8.0,3.0,365.0
1982-021,1982,1507,173.0,216.0,1.0,0.0,120.0,25.0,0.0,3.0,1.0,1.0,80120.0,8.0,3.0,365.0
1982-022,1982,1507,113.0,28.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,1.0,80100.0,8.0,8.0,800.0
1982-022,1982,1507,113.0,28.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,1.0,100110.0,10.0,1.0,148.0
1982-022,1982,1507,113.0,28.0,2.0,0.0,302.0,300.0,0.0,3.0,2.0,1.0,100110.0,10.0,6.0,600.0
1982-023,1982,1507,187.0,148.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80110.0,8.0,1.0,128.0
1982-023,1982,1507,187.0,148.0,2.0,0.0,302.0,300.0,0.0,2.0,2.0,0.0,80110.0,8.0,3.0,355.0
1982-024,1982,1507,28.0,100.0,1.0,0.0,103.0,26.0,0.0,3.0,2.0,1.0,10030.0,1.0,2.0,230.0
1982-025,1982,1507,28.0,215.0,1.0,0.0,110.0,23.0,0.0,3.0,2.0,1.0,40040.0,4.0,2.0,230.0
1982-026,1982,1507,246.0,164.0,1.0,0.0,32.0,32.0,1.0,12.0,2.0,1.0,80320.0,8.0,3.0,360.0
1982-026,1982,1507,338.0,164.0,1.0,0.0,32.0,32.0,1.0,12.0,2.0,1.0,80320.0,8.0,3.0,360.0
1982-027,1982,1507,151.0,249.0,1.0,0.0,50.0,29.0,1.0,3.0,2.0,1.0,80010.0,8.0,3.0,310.0
1982-028,1982,1507,28.0,100.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,10090.0,1.0,2.0,210.0
1982-028,1982,1507,28.0,100.0,1.0,0.0,302.0,300.0,0.0,2.0,2.0,1.0,10090.0,1.0,2.0,230.0
1982-029,1982,1507,167.0,120.0,1.0,0.0,99.0,24.0,0.0,4.0,2.0,0.0,90380.0,9.0,6.0,600.0
1982-029,1982,1507,167.0,120.0,1.0,0.0,99.0,24.0,0.0,4.0,2.0,0.0,90090.0,9.0,-10.0,-1000.0
1982-030,1982,1507,249.0,249.0,2.0,0.0,69.0,27.0,0.0,3.0,2.0,1.0,30010.0,3.0,2.0,200.0
1982-030,1982,1507,249.0,249.0,2.0,0.0,69.0,27.0,0.0,3.0,2.0,1.0,30010.0,3.0,6.0,600.0
1982-030,1982,1507,249.0,249.0,2.0,0.0,69.0,27.0,0.0,3.0,2.0,1.0,30010.0,3.0,2.0,231.0
1982-031,1982,1507,28.0,100.0,1.0,0.0,302.0,300.0,0.0,6.0,2.0,0.0,10220.0,1.0,2.0,230.0
1982-032,1982,1507,27.0,185.0,1.0,0.0,114.0,24.0,0.0,3.0,2.0,1.0,10440.0,1.0,3.0,339.0
1982-033,1982,1507,3.0,27.0,2.0,0.0,55.0,55.0,1.0,-10.0,2.0,1.0,20020.0,2.0,3.0,378.0
1982-034,1982,1507,144.0,143.0,1.0,0.0,42.0,25.0,1.0,2.0,1.0,1.0,80010.0,8.0,3.0,364.0
1982-035,1982,1507,103.0,27.0,1.0,0.0,55.0,32.0,0.0,3.0,1.0,1.0,80060.0,8.0,3.0,327.0
1982-036,1982,1507,3.0,176.0,1.0,0.0,300.0,300.0,0.0,-10.0,1.0,1.0,80110.0,8.0,1.0,111.0
1982-037,1982,1507,332.0,28.0,2.0,0.0,134.0,134.0,0.0,-10.0,1.0,1.0,20060.0,2.0,1.0,111.0
1982-037,1982,1507,332.0,28.0,2.0,0.0,134.0,134.0,0.0,-10.0,1.0,1.0,20060.0,2.0,3.0,302.0
1982-037,1982,1507,332.0,28.0,2.0,0.0,134.0,134.0,0.0,-10.0,1.0,1.0,20060.0,2.0,2.0,223.0
1982-038,1982,1507,27.0,100.0,1.0,0.0,83.0,28.0,1.0,3.0,2.0,1.0,10050.0,1.0,2.0,205.0
1982-039,1982,1507,304.0,195.0,1.0,0.0,116.0,26.0,0.0,3.0,2.0,0.0,80060.0,8.0,3.0,374.0
1982-040,1982,1507,28.0,27.0,2.0,0.0,101.0,28.0,0.0,2.0,2.0,0.0,100030.0,10.0,6.0,600.0
1982-041,1982,1507,126.0,19.0,1.0,0.0,69.0,27.0,0.0,2.0,1.0,0.0,20400.0,2.0,3.0,314.0
1982-042,1982,1507,240.0,369.0,1.0,0.0,9.0,27.0,0.0,2.0,2.0,1.0,120010.0,12.0,3.0,345.0
1982-042,1982,1507,369.0,240.0,1.0,0.0,45.0,29.0,0.0,2.0,1.0,1.0,120010.0,12.0,3.0,345.0
1982-043,1982,1507,184.0,252.0,1.0,0.0,69.0,27.0,1.0,2.0,1.0,1.0,80010.0,8.0,3.0,364.0
1982-044,1982,1507,27.0,143.0,1.0,0.0,58.0,25.0,0.0,5.0,1.0,1.0,80170.0,8.0,3.0,332.0
1982-045,1982,1507,20.0,111.0,1.0,0.0,55.0,32.0,1.0,3.0,2.0,1.0,90320.0,9.0,-10.0,-1000.0
1982-046,1982,1507,28.0,100.0,1.0,0.0,302.0,301.0,0.0,3.0,2.0,0.0,10050.0,1.0,2.0,205.0
1982-047,1982,1507,245.0,234.0,1.0,0.0,48.0,29.0,0.0,2.0,1.0,1.0,90400.0,9.0,3.0,343.0
1982-048,1982,1507,28.0,27.0,2.0,0.0,129.0,29.0,0.0,2.0,1.0,1.0,80100.0,8.0,1.0,148.0
1982-048,1982,1507,28.0,27.0,2.0,0.0,129.0,29.0,0.0,2.0,1.0,1.0,100110.0,10.0,1.0,148.0
1982-049,1982,1507,28.0,120.0,1.0,0.0,66.0,27.0,0.0,2.0,2.0,0.0,10160.0,1.0,3.0,310.0
1982-049,1982,1507,28.0,120.0,1.0,0.0,66.0,27.0,0.0,2.0,2.0,0.0,10160.0,1.0,4.0,401.0
1982-050,1982,1507,190.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,30010.0,3.0,2.0,200.0
1982-050,1982,1507,190.0,28.0,2.0,0.0,302.0,300.0,0.0,2.0,1.0,1.0,80100.0,8.0,2.0,200.0
1982-052,1982,1507,175.0,27.0,1.0,0.0,302.0,300.0,0.0,2.0,1.0,0.0,20170.0,2.0,6.0,600.0
1982-053,1982,1507,249.0,145.0,2.0,0.0,302.0,301.0,0.0,3.0,1.0,1.0,100020.0,10.0,3.0,356.0
1982-054,1982,1507,151.0,382.0,1.0,0.0,23.0,23.0,0.0,2.0,2.0,0.0,70160.0,7.0,3.0,356.0
1982-055,1982,1507,412.0,10.0,1.0,0.0,55.0,32.0,0.0,3.0,2.0,1.0,20060.0,2.0,3.0,384.0
1982-056,1982,1507,26.0,239.0,1.0,0.0,45.0,29.0,0.0,2.0,2.0,0.0,20400.0,2.0,3.0,315.0
1982-057,1982,1507,28.0,100.0,1.0,0.0,302.0,300.0,1.0,3.0,2.0,1.0,10060.0,1.0,2.0,205.0
1982-058,1982,1507,27.0,185.0,1.0,0.0,49.0,29.0,0.0,3.0,2.0,1.0,10090.0,1.0,2.0,210.0
1982-058,1982,1507,27.0,185.0,1.0,0.0,49.0,29.0,0.0,3.0,2.0,1.0,10080.0,1.0,2.0,210.0
1982-059,1982,1507,148.0,150.0,1.0,0.0,32.0,32.0,0.0,3.0,2.0,1.0,80130.0,8.0,3.0,354.0
1982-059,1982,1507,385.0,150.0,1.0,0.0,32.0,32.0,0.0,3.0,2.0,1.0,80130.0,8.0,3.0,354.0
